word	sent1	sent2	id	pos1	pos2	grp	scores	tag
переулок	С ополоумевшим лицом он выбежал на улицу, юркнул в переулок, попал на огороды и, прыгая по ним, скоро добежал до берега реки.	Она свернула в переулок, вышла на улицу и сразу, повернув, наткнулась на золотой жгучий сноп: сверкнул в лицо электрический фонарь: -- Кто идет Голос молодой, насмешливый и злой.	train.scd_1_4.tsv.64	(51, 59)	(15, 23)	COMPARE	0.9999928499999999	T
переулок	Я остановилась на тротуаре против Троицкого переулка, который представлялся как бы вымощенным человеческими головами, такая плотная масса народа стояла в нем.	Я влетел в Ленкин переулок, и теперь они, милые голубки, сизокрылый голубь Иван и пестрокрылая голубка Елена, прыгали у меня перед глазами.	train.scd_1_4.tsv.65	(44, 52)	(18, 26)	COMPARE	0.99999695	T
переулок	Зрители выползали со всех углов и переулков и все смелее и смелее обступали доктора, раскладывавшего хирургические инструменты вблизи покойника, торжественно лежащего на столе посреди улицы.	(Забыла сказать, что за все время (минуту с чем-то) нашей беседы по той стороне переулка ходили взад и вперед какие-то люди.)	train.scd_1_4.tsv.66	(34, 43)	(80, 88)	COMPARE	0.9998657799999999	T
переулок	Что меня касается, то ноги моей в переулке там не будет, не только что в трущобе господина Фузинати.	"Зашел в Академический переулок, пересекающий 6-ю, 7-ю и 8-ю линии, и на первых же воротах увидел зеленый билетик, означающий: ""сдается внаем комната""."	train.scd_1_4.tsv.67	(34, 42)	(22, 30)	COMPARE	0.9874429	T
переулок	Подчиненные Держиморды бегут ко мне в ужасе и докладывают, что такого-то числа в Канонерском переулке, в доме под номером таким-то, шла речь о непризнании авторитетов.	Когда они возвращались через переулок Марины, Андрей умолкал, и все становилось ему неинтересным.	train.scd_1_4.tsv.68	(93, 101)	(29, 37)	COMPARE	0.9999933750000001	T
переулок	Для нас имело громадное значение сохранить за собой, во-первых, Посольскую улицу и, во-вторых, сообщение вдоль канала и переулок сэра Роберта Гарта.	Мокрый ветер со свистом носился в переулке, фонари роняли на мостовую светлые нефтяные пятна.	train.scd_1_4.tsv.69	(120, 128)	(34, 42)	COMPARE	0.99999408	T
переулок	Вдруг толпа бросилась в соседний переулок, откуда выезжали две захваченные под городом телеги.	Ему хотелось сказать, что он был свидетелем происшествия в переулке, где цвела изгородь.	train.scd_1_4.tsv.70	(33, 41)	(59, 67)	COMPARE	0.9999957150000001	T
переулок	"Дело это замялось, и в тот ненастный день, когда мы встречаем Розанова в глухом переулке, начался переезд в общественный дом, который положено было вперед называть ""Domus Concordiae"" (Домом Согласия)."	В тех самых днях в Столешниковом переулке, в пьяном состоянии, он остановил незнакомого полковника и открывался ему, бедняга, как больно задет.) -- Тем лучше!	train.scd_1_4.tsv.71	(80, 88)	(33, 41)	COMPARE	0.999997375	T
переулок	Мона Лена, с едва заметной усмешкой кивнув головой, как будто подтверждая его тайную мысль, проговорила другим голосом, с певучим и нежным венецианским говором: -- В переулке Бочаров у Санта Тринита.	"Ваш Рудаков. * ""Мерзляковцы"" -- Елизавета Яковлевна Эфрон и Зинаида Митрофановна Ширкевич, жившие в Мерзляковском переулке, д. 16, кв. 27."	train.scd_1_4.tsv.72	(166, 174)	(114, 122)	COMPARE	0.999997375	T
переулок	При нем о господине Бунине никто не слыхал у нас; он жил в глухом и безвыходном переулке, и как Львов заговорит с ним, он вот так (Хаджи-Хамамджи вытянулся и руки по швам).	Вам будет казаться, что вы идете по знакомым улицам, вам захочется чего-то другого, захочется свернуть в переулок, где не будет картин.	train.scd_1_4.tsv.73	(80, 88)	(105, 113)	COMPARE	0.999993825	T
переулок	Случайно вышедшей в сад прислуге погрозив кулаками, перепрыгнули через забор в переулок и скрылись.	Тогда он увлек Лютова в один из переулков Тверской, там встретили извозчика-лихача.	train.scd_1_4.tsv.74	(79, 87)	(32, 41)	COMPARE	0.9999591999999999	T
переулок	У одного переулка наш вожатый остановился, дав догнать себя, и пошел между двумя заборами, из-за которых выглядывали жарившиеся на солнце бананы.	"Наконец, когда начало светать, в переулок ворвался ""ситроен"", приземистый и дорогой."	train.scd_1_4.tsv.75	(9, 17)	(33, 41)	COMPARE	0.99996065	T
переулок	Я помню очень живо щеточника в Леонтьевском переулке, белобрысого немца с испорченными зубами, лет тридцати пяти, чисто одевавшегося, говорившего тихо и скромно державшего себя вне мастерской.	В Толмазовом переулке нашли подпольную типографию, а в Лештуковом -- склады глицерина и опилок для составления взрывчатых веществ.	train.scd_1_4.tsv.76	(44, 52)	(13, 21)	COMPARE	0.999998825	T
переулок	Он настаивал также, чтобы Боришанский в случае, если ему придется бросать первую бомбу, бежал не в переулок, а на него, Покотилова.	Только когда солдаты остановились возле казенного грязного здания в незнакомом ему переулке, он понял, что его ведут в полицейскую часть.	train.scd_1_4.tsv.77	(99, 107)	(83, 91)	COMPARE	0.999059815	T
переулок	Всю почти первую молодость он путешествовал: Рим знал до последней его картины, до самого глухого переулка; прошел пешком всю Швейцарию; жил и учился в Париже, в Лондоне.	Добежав до трактора, упал в кювет и лежа продолжал стрелять в переулок, где никого не было.	train.scd_1_4.tsv.78	(98, 106)	(62, 70)	COMPARE	0.002290509	F
переулок	"""Положите деньги во дворе дома Евгенова, в Малом Успенском переулке, в водосточную трубу, рядом с домом С. Ф. Кузнецова, в воскресенье."	-- Афган, -- севшим от увиденного голосом шепнул я женщине и не расслышал ее ответа -- то, что происходило в переулке, оглушило меня, и смотреть я не хотел, и смотрел, не отрываясь.	train.scd_1_4.tsv.79	(59, 67)	(109, 117)	COMPARE	0.99992949	T
переулок	Она жила тогда в маленьком сереньком домике в Москве, в Малом Власьевском переулке, почти напротив дома отца (который отец купил у генерала Пуля).	Павел долго толкался среди слобожан, глядел, слушал, потом вышел в тихий переулок, где его чуть не сшибла лошадь.	train.scd_1_4.tsv.80	(74, 82)	(73, 81)	COMPARE	0.999984055	T
переулок	"Приехали на мужицких подводах, окружили церковь, волость; взводами, блестя щетиной штыков, побежали по ""концам"", заняли переулки, мосты, отрезали дороги."	Сорокина понесли ноги по улице, завернул в переулок, еще влево, на людей не глядя, где б их поменьше.	train.scd_1_4.tsv.81	(120, 128)	(43, 51)	COMPARE	0.999983995	T
переулок	И вот тут-то, в каких-нибудь полчаса, среди глухого переулка, близ какого-то пустыря, к плетню которого он привязал своих лошадей, Матвей быстро сумел вполне успокоить Павлу.	Гуляя с Цезарем Самойловичем в нашем тихом переулке, в один прекрасный или злосчастный день Люша увидела в руках у неказистого паренька целую связку разноцветных шаров.	train.scd_1_4.tsv.82	(52, 60)	(43, 51)	COMPARE	0.9999918299999999	T
переулок	* Таировский переулок, где находится дом Дероберти, населенный подобными париями женского пола.	А сейчас в их переулок въехало такси, и рядом с шофером в машине сидела Аня Лунина.	train.scd_1_4.tsv.83	(13, 21)	(14, 22)	COMPARE	0.9999943	T
переулок	Приют для вдов и сирот русских художников выстроен в Лаврушинском переулке недалеко от Третьяковской галереи.	Гнездниковскому переулку, то есть к зданию сыскной полиции, где я проводил целые дни у Маршалка, руководя делом.	train.scd_1_4.tsv.84	(66, 74)	(16, 24)	COMPARE	0.999998825	T
переулок	Когда голос страстей умолкнет и рассудок вновь вступит в права свои, то телеграфируйте мне: Фонарный переулок, дом бывший Зондермана.	Потом он пригнулся к соседу слева, булочнику из переулка, и зашептал ему на ухо.	train.scd_1_4.tsv.85	(101, 109)	(48, 56)	COMPARE	0.996662975	T
переулок	Кто не бывал в Гамбурге, тот не может понять, что значит переулок, закоулок, нора, чердачок, дырочка.	Здесь, в Замоскворечье, в Кадашевском переулке, целые дни напролет ухает NO-ЛОТОВЫЙ снаряд, выбивающий медную монету.	train.scd_1_4.tsv.86	(57, 65)	(38, 46)	COMPARE	0.9911896	T
переулок	Сначала мы жили в квартире, окна которой выходили на Екатерининский канал; потом отец занимал в этом же доме более обширную квартиру, и уже наши окна выходили в маленький переулок и на Офицерскую улицу.	Сквозняк гнал запах по переулку, и запах проникал через открытое окно к нам в комнату, где мы рассматривали неприличные открытки.	train.scd_1_4.tsv.87	(171, 179)	(23, 31)	COMPARE	0.9998652	T
переулок	Покружил по незнакомым переулкам, снова вышел на бульвар и долго разыскивал скамью, на которой сидел.	Несколько загадочных личностей пробрались с переулка в охранное отделение, и было слышно, как там летели стекла, потом повалил дым.	train.scd_1_4.tsv.88	(23, 32)	(44, 52)	COMPARE	0.9998309750000001	T
переулок	Невидимый топот, невидимые голоса и возрастающее в темноте оживление вливались из переулков, наполняя глубокую, теплую и сыроватую ночь.	Занесенный снегом извозчик привез меня домой, в Николо-Песковский переулок, и я лег спать.	train.scd_1_4.tsv.89	(82, 91)	(66, 74)	COMPARE	0.99997905	T
переулок	Трещал и настоящий французский язык толстых модисток и перчаточниц из Столешникова переулка и с Рождественки.	Итак, каждое утро я шагаю из переулка в переулок, позволяя перекресткам ломать, как им угодно, мой путь, собирая в себя Москву.	train.scd_1_4.tsv.90	(83, 91)	(29, 37)	COMPARE	0.999995925	T
переулок	Выйдя на улицу после этого отсиживания в крепости -- страшное чувство свободы (идти) и рабства [...] Ходил по переулкам возле Арбата.	Пели на дворах, в переулках петухи и лаяли собаки по весеннему гулко и заунывно, как в Константинополе.	train.scd_1_4.tsv.91	(110, 119)	(18, 27)	COMPARE	0.99999308	T
переулок	Московская жизнь Переполох на улице 2 августа дворник дома Воробьева в Кологривском переулке, кр.	Ну, мать честная, накатали мы их гору! бьет из переулка пушка и в изнеможении откатывается.	train.scd_1_4.tsv.92	(84, 92)	(47, 55)	COMPARE	0.040551328750000004	F
переулок	Жители приняли его с восторгом и тут же, вооружась чем ни попало, с ним соединились, бросились к крепости изо всех переулков, засели в высокие избы и начали стрелять из окошек.	Самгин свернул за угол в темный переулок, на него налетел ветер, пошатнул, осыпал пыльной скукой.	train.scd_1_4.tsv.93	(115, 124)	(32, 40)	COMPARE	0.9979878799999999	T
переулок	Вдруг до слуха его донесся грохот въехавшего в переулок экипажа, запряженного шестеркой лошадей.	-- Где увел, Бестужев -- спросила я, интуитивно вглядываясь в переулок: не видно ли какой-нибудь погони -- Обижаете, сударыня.	train.scd_1_4.tsv.94	(47, 55)	(62, 70)	COMPARE	0.999938725	T
переулок	Прямо с вокзала Маргарита Дмитриевна отправилась в известный нам переулок на Пречистенке, в квартиру, где ждал ее Гиршфельд.	Его улицы, набережные, площади, переулки, пустыри, кладбища, скверы, бульвары и парки всегда к моим услугам.	train.scd_1_4.tsv.95	(65, 73)	(32, 40)	COMPARE	0.999995	T
переулок	Во 2-м часу пополуночи, в Петроверигском переулке задержали какого-то человека, который проносил кулек с консервами шпротов.	За воротами, не глядя друг на друга, устремились в разные стороны, хоть обоим надо одним переулком идти -- до росстани.	train.scd_1_4.tsv.96	(41, 49)	(89, 98)	COMPARE	0.999995	T
переулок	Сделав большой круг по Газетному переулку и Кисловке, он вернулся опять в гостиницу и, положив пред собой часы, сел, ожидая двенадцати.	Она заплакала навзрыд, прижала к лицу ладони и, круто повернувшись спиной к Давыдову, вначале пошла, а затем побежала по переулку, клонясь вперед, не отнимая мокрых ладоней от лица.	train.scd_1_4.tsv.97	(33, 41)	(121, 129)	COMPARE	0.999996925	T
переулок	Парень-кучер, перепуганный насмерть, объяснил, что кто-то бросился на них в переулке и, убив барина, убежал.	Очень белыми, в темноте переулка, руками своими девка обхватила спину парня, и их движения сопровождаются чавкающими звуками, как будто кто-то неряшливо ест.	train.scd_1_4.tsv.98	(76, 84)	(24, 32)	COMPARE	0.99997377	T
переулок	Наконец старичок задумчиво улыбнулся и продолжал путь свой вдоль по переулку, опустив голову и в сопровождении веселой толпы, которая прыгала и кувыркалась вокруг него.	Уже в начале сентября, проходя по Столешникову переулку, я встретила Владимира Владимировича.	train.scd_1_4.tsv.99	(68, 76)	(47, 55)	COMPARE	0.999997925	T
управа	По 8 пункту о квартирной повинности сведения управой вовсе не собраны, о чём с изложением причин от управы будет доложено Собранию особо.	Все будет -- и думские гласные, и члены управы, и письмоводители, и казначеи, и заседанья, -- демократический строй принесли нам стройные немцы!	train.scd_1_64.tsv.0	(100, 106)	(40, 46)	COMPARE	0.99989223	T
управа	Просьбу свою ремесленная управа мотивирует необходимостью произвести тщательное расследование о положении мастериц и учениц этой мастерской и установить за нею надзор.	"Над воротами вывеска, которую раньше не заметил: ""Каинская уездная земская управа""."	train.scd_1_64.tsv.1	(25, 31)	(75, 81)	COMPARE	0.9999816699999999	T
управа	Несчастный случай Третьего дня фотограф Шершев, снимая в зале городской управы группу выборщиков в Государственную Думу, от воспламенившегося магния получил обжоги лица.	Наступило затишье, и только красный флаг над зданием городской управы, где хозяевами укрепились меньшевики и бундовцы, говорил о происшедшей перемене.	train.scd_1_64.tsv.2	(72, 78)	(63, 69)	COMPARE	0.9999971	T
управа	Таким образом, на торжествах 300-летия Дома Романовых от Керчи будут присутствовать представители от городского самоуправления, мещанской, ремесленной управ, купечества и еврейской общины. неизвестный.	Документ выдан 11 января 1903 года Гродненской медицинской управой на пять лет.	train.scd_1_64.tsv.3	(116, 121)	(59, 66)	COMPARE	0.9999558749999999	T
управа	Китти, Даня и две дочери председателя управы окружали институтку и с каким-то жгучим любопытством и подобострастием заглядывали ей в глаза.	Свернув с главной улицы, Федор прошел мимо городской управы, неуклюжего скучаного здания, отличавшегося, от казарм только тем, что с фасадной стороны оно имело балконы.	train.scd_1_64.tsv.4	(38, 44)	(53, 59)	COMPARE	0.9973467300000001	T
управа	Почему требования ее низменны, отправные пункты дики и произвольны, а идеалы равносильны идеалам управы благочиния.	Отцы города заказали Серову дедушкин портрет, который до самой революции висел в Управе, потом его перенесли в соседнее здание Исторического музея.	train.scd_1_64.tsv.5	(97, 103)	(81, 87)	COMPARE	5.2897565e-05	F
управа	Несколько времени тому назад губернской земской управой выработан был проект пересмотра каталога книг для земских народных читален.	В казанской земской управе, где я служил писцом, был столоначальник, ведавший учительскими делами.	train.scd_1_64.tsv.6	(48, 55)	(20, 26)	COMPARE	0.9999974	T
управа	"Современник отечественной войны ""Бывший дворовый человек А. А. Салтыкова Александр Астафьев Орлов на днях подал в саратовскую городскую управу прошение о выдаче ему, по преклонности лет, денежного пособия за 35-летнююю службу городским фонарщиком."	Маклакова с председателем губернской земской управы Савицким, которого губернатор считал кадетом и объяснял этим происходившие недоразумения.	train.scd_1_64.tsv.7	(136, 142)	(45, 51)	COMPARE	0.999995465	T
управа	Куинджи с просьбой задержать высылку картин для музея в Мариуполе, т. к. в настоящее время в распоряжении управы не имеется помещения для музея, которое согласно выраженному городской думой желанию, предполагается построить. неизвестный.	Во многих районах крестьянские представители в общественных комитетах в земские управы не пошли.	train.scd_1_64.tsv.8	(106, 112)	(80, 86)	COMPARE	0.982061785	T
управа	Развитие автомобилизма В губернскую управу поступает масса заявлений от различных предпринимателей, желающих открыть в различных районах губернии постоянное автомобильное сообщение, как грузовое, так и пассажирское.	Теперь Управа печатала воззвания, чтобы каштаны использовали в пищу, объяснялось с научной точностью, сколько в них калорий, белков, крахмала.	train.scd_1_64.tsv.9	(36, 42)	(7, 13)	COMPARE	0.9944454	T
управа	Московская жизнь Поставка нефти Городская управа заключила контракт на поставку нефти на следующий год с 1-го ноября текущего года по 43 1/2 коп. за пуд.	Заметка эта воздействовала, и Товарищество Тверской мануфактуры внесло в городскую управу 60 тысяч рублей для бедных.	train.scd_1_64.tsv.10	(42, 48)	(83, 89)	COMPARE	0.99999545	T
управа	Но в то же самое время приезжают из Москвы и рассказывают, что в Москве нашли управу на людей и посильнее Приклонского, который сбирал деньги на Морозова, а этого изменника больше нет.	-- Он кого любит, дак ладно, а на кого злобу поимеет управы на его уже нету никакой.	train.scd_1_64.tsv.11	(78, 84)	(53, 59)	COMPARE	0.99952995	T
управа	Я это вам устрою, снабжу вас таким хорошим паспортом, что никакая управа благочиния в целом мире не усомнится в его подлинности.	-- Матушка даже глаза закрывала: разве сегодня она могла сердиться, хотя бы он купил самого председателя земской управы Поздюни-на.	train.scd_1_64.tsv.12	(66, 72)	(113, 119)	COMPARE	0.9999802	T
управа	Постоянным учреждением, которое приводит в исполнение постановления губернского земского собрания, является губернская земская управа; она состоит из председателя и 6 членов, избираемых губернским собранием также на три года.	Но портрет царя в управе был самый что ни на есть заурядный: обыкновенная застекленная литография, а исправнику хотелось отличиться.	train.scd_1_64.tsv.13	(127, 133)	(18, 24)	COMPARE	0.0062607257	F
управа	Содержание Голове, его Товарищу или Помощнику и Членам Управы, а равно другим должностным лицам городского общественного управления, производится в размере, определенным Думою до производства выборов.	Все было честь честью: думские гласные, члены управы, письмоводители, сторожа, заседанья.	train.scd_1_64.tsv.14	(55, 61)	(46, 52)	COMPARE	0.99998191	T
управа	Развлечения для раненых Городская управа занята в настоящее время разработкой вопроса о развлечениях для раненых, находящихся в лазаретах, на праздниках Рождества.	"Да, черт побери, мы ещё найдём управу и на вас и на вашу ""свободу"": ""айнц... цвай!.. айнц... цвай!"""	train.scd_1_64.tsv.15	(34, 40)	(31, 37)	COMPARE	9.61977165e-06	F
управа	Среди ремесленников Вчера в ремесленной управе состоялся сход мастеров-хозяев кондитерского, поваренного, живописного и фортепианного цехов для выборов присяжных мастеров (экзаменаторов и экспертов).	По счастью, нам навстречу попался доктор, член юрятинской врачебной управы, выходивший в это время из директорской.	train.scd_1_64.tsv.16	(40, 46)	(68, 74)	COMPARE	0.9999855200000001	T
управа	В настоящее время юрьевская уездная управа уведомила губернскую, что многие книги, помещенные в каталоге, вычеркнуты инспектором народных училищ, на которого по новым правилам, изданным министерством народного просвещения, возложен надзор за библиотеками.	"Министр Нар[одного] Просв[ещения] в секретном порядке предложил Печерской Уезд[ной] Управе ""убрать Макаровского подальше от проволоки""."	train.scd_1_64.tsv.17	(36, 42)	(84, 90)	COMPARE	0.9999962	T
управа	Не раз муж мой, возвратясь со службы, с негодованием рассказывал о неслыханном произволе полиции, против которой никакой управы не было, и приводил такие факты, от которых становилось стыдно, что сам русский!	В его время здесь помещалась губернская земская управа, и горожане очень гордились кобрами, считая их старгородской достопримечательностью.	train.scd_1_64.tsv.18	(121, 127)	(48, 54)	COMPARE	0.00012004433	F
управа	"По здравому обсуждению вопроса новоявленный депутат обратился к управе с нижеследующим письмом, которое приводим целиком: ""Имею честь доложить: по своей неспособности быть членом Г. Думы не могу."	Он че думает -- на него управа не найдется Найдется, голубчик, найдется.	train.scd_1_64.tsv.19	(64, 70)	(24, 30)	COMPARE	7.176923000000001e-05	F
управа	Губернское правление довело до сведения городской управы, что срок полномочий бердянского уездного раввина окончился еще 9 октября прошлого года.	В этом письме председатель уездной управы изобличает беспечность и нерадение губернатора, оставлявшего без ответа самые настоятельные донесения, письма, даже телеграммы.	train.scd_1_64.tsv.20	(50, 56)	(35, 41)	COMPARE	0.9999678000000001	T
управа	В интересах оздоровления города управа, напротив, должна бы поддерживать существование особняков, а не способствовать их гибели.	И вдруг накануне праздника пришла отцу телеграмма из Московской городской управы с требованием немедленно выехать.	train.scd_1_64.tsv.21	(32, 38)	(74, 80)	COMPARE	0.999986925	T
управа	Городская управа просит нас сообщить для сведения лиц, призывающихся в текущем году на военную службы что порядок призыва не изменен: новобранцы будут призываться один раз в год, в те же сроки, в которые призывались и в прошлом году. неизвестный.	"В городе есть думские гласные, есть, наконец, члены управы, письмоводители, городской голова, и что же им делать""."	train.scd_1_64.tsv.22	(10, 16)	(52, 58)	COMPARE	0.999978515	T
управа	Так вот как соберешь все это в один фокус, да прикинешь, что за сие, по усмотрению управы благочиния, полагается, -- даже волос дыбом встанет!	Все мои обращения к председателю управы Сладкопевцеву обратить внимание на порубки и потравы оставались без последствий, а при свиданьях он говорил, что нет способов воздействия.	train.scd_1_64.tsv.23	(83, 89)	(33, 39)	COMPARE	0.99985266	T
управа	Съ паки впадшихъ въ ту же вину по пеннымъ статьямъ чинить взыскане вдвое до трехъ разъ, посл трехъ разъ отослать на воздержане въ смирительной домъ, на сколько сходъ приговоритъ, и выключить изъ Управы. 114.	Опришко понял, что спасения нет никакого, и отбросил налаженную дипломатическую сдержанность: -- Как выгнать А куда я пойду Воровать Вы думаете, на вас управы нету Я и в Харьков поеду.	train.scd_1_64.tsv.24	(195, 201)	(152, 158)	COMPARE	0.00033284089	F
управа	Телефоны у членов управы На днях городская управа решила поставить за городской счет телефонные аппараты в квартирах всех членов управы.	Совет собирался в мещанской управе, открытые митинги каждый день собирались на городской управской площади.	train.scd_1_64.tsv.25	(18, 24)	(28, 34)	COMPARE	0.99999023	T
управа	"После представителей городского общества явились председатель и члены земской управы, из которых первый поднес Прокопу богато переплетенный ""Сборник статистических сведений по Верхотурскому уезду""."	Так лояльные члены управы при помощи меры воздействий русский дух изгоняли.	train.scd_1_64.tsv.26	(78, 84)	(19, 25)	COMPARE	0.99998814	T
управа	Наконец, узнав, что член управы Берсенев, с наступлением марта, стал водить своего жеребца по всем трактам, в видах улучшения конских пород, губернатор похвалил его за таковое усердие и выразил надежду, что упавшее в губернии коневодство снова процветет.	В реквизиции я, конечно, ни за что не стала бы принимать участия ни лично, ни от имени Управы, которая на это не имела права.	train.scd_1_64.tsv.27	(25, 31)	(87, 93)	COMPARE	0.9999685	T
управа	Учителя, слушатели на местных педагогических курсах, обратились в мариупольскую уездную земскую управу с просьбой об увеличении выдаваемого учителям-курсистам земством пособия в течение времени занятия учителей-курсистов.	"Таково было положение, когда, в самом начале войны, московская земская управа подняла вопрос о создании ""Всероссийского Земского союза помощи больным и раненым воинам""."	train.scd_1_64.tsv.28	(96, 102)	(71, 77)	COMPARE	0.999994305	T
управа	Феденька умолкал и загадочно грозился в ту сторону, где помещались земская управа, окружной суд и акцизное управление.	"Стаценко получил от него инструкцию о сформировании городской управы и ознакомился со всей структурой власти при ""новом порядке"" -- Ordnung'e."	train.scd_1_64.tsv.29	(75, 81)	(62, 68)	COMPARE	0.9999966499999999	T
управа	Председателем губернской земской управы уволен от должности служащий страхового отдела Гнучев, содействовавший член управы кн. Гагарину в получении страховой премии за постройку, застрахованную через 12 дней после пожара.	Так были изготовлены удостоверения для Приходько, Струтинского и для многих других разведчиков -- документы от городских и районных управ, от частных фирм и даже от гестапо.	train.scd_1_64.tsv.30	(116, 122)	(132, 137)	COMPARE	0.9999802	T
управа	Бояре обещали им управу и договаривались с ними о свободной торговле, которая обогащала Россию лошадьми и скотом: например, с ногайскими послами в 1534 году было 5000 купцов и 50000 лошадей, кроме другого скота.	"Эти ""раненые"" и ""больные"" приносят вино в лазареты, эти ""раненые"" и ""больные"" до глубокой ночи шатаются по городу, горланя песни, и управы на них нет нигде."	train.scd_1_64.tsv.31	(17, 23)	(132, 138)	COMPARE	3.0560188e-05	F
управа	Он писал своим знакомым разные деловые бумаги, вмешивался в их семейные дела, даже вел в суде и выиграл очень сложный процесс ремесленной управы с городом.	Наследники купца продали дом Купеческой управе, давшей название улице, угол которой дом занимал.	train.scd_1_64.tsv.32	(138, 144)	(40, 46)	COMPARE	0.9998142999999999	T
управа	Работы Москвы Город. управа отправляет на днях в Г. Думу отчет о всех работах, произведенных по 10-е августа сего года.	Захолустное строение чуть ли не в центре города вызывает насмешки и озабочивает городскую управу: дом не на месте и не соответствует теперешнему стилю.	train.scd_1_64.tsv.33	(21, 27)	(90, 96)	COMPARE	0.9999974	T
управа	Теперь несколько земских врачей, неоднократно плутавших по целым ночам, заявили управе, что они отказываются ездить по участку к больным, из опасения погибнуть в чистом поле. неизвестный.	На городской площади, на главной -- перед управой -- собрались невиданным множеством и забили приуправские улицы, как патроны бекасинником.	train.scd_1_64.tsv.34	(80, 86)	(42, 49)	COMPARE	0.6495484499999999	F
управа	Московские вести Вчера в благотворительное отделение городской управы явилась неизвестная женщина с тремя малолетними детьми, девочкой 3-х лет и мальчиками 4-х и 6-ти лет.	Документы могли быть заранее подсчитаны, исчезновение замечено и тогда ничто не спасло бы его -- ни знакомство в управе, ни дружба с самим крайсландсвиртом.	train.scd_1_64.tsv.35	(63, 69)	(113, 119)	COMPARE	0.04353778565	F
управа	Надзиратель психиатрической больницы Акинфиев нанес удар по голове молотком члену губернской управы Ромодановскому.	Хотя наш город был столицей, пожарные, как и в провинции, являлись гордостью городской управы и населения.	train.scd_1_64.tsv.36	(93, 99)	(87, 93)	COMPARE	0.9999790500000001	T
управа	Городские Головы увольняются в отпуска Губернатором, а прочие должностные лица городского общественного управления -- Управами или заменяющими их лицами.	"Пятнадцать разных служб в Губернской Управе, хоть одна-то есть, чтобы -- против войны Может, библиотека -- против Или вот прочитала она: ""Утеряны деньги на барахолке 600 руб."	train.scd_1_64.tsv.37	(118, 126)	(37, 43)	COMPARE	0.38027486499999996	F
управа	"Вопрос о перевооружении городовых московской городской полиции ""браунингами"" рассматривался вчера в соединенном заседании городской управы и финансовой комиссии при участии градоначальника."	Он ее долго упрашивать, обещал ей снять комнату у швейцара городской управы, раз уж она чувствует себя у снохи чужою.	train.scd_1_64.tsv.38	(132, 138)	(69, 75)	COMPARE	0.999913475	T
